name,address,characteristics,time,transport,tags,reference
燒燒一碗來,105台北市松山區復興北路313巷30-1號號1F,開業於2019年9月，是以雞白湯為主軸的拉麵店，詳情可察看下方網友食記。,11:30~14:00、17:00~21:00週日 公休,西華飯店,#ramentw #台灣拉麵愛好會 #拉麵 #雞白,黃友廷 - 雞白湯拉麵   http://bit.ly/31Slgwo   陳自立 - 雞白湯拉麵   http://bit.ly/2AM3nmU   Maruko Su - 雞白湯拉麵   http://bit.ly/2VeKTVx   
森本家拉麵,100台北市中正區忠孝東路二段134巷20號,沿襲傳統日本拉麵的精華湯頭，堅持以自家製麵的方式，創造出獨特具有魅力的拉麵，熊本冠軍拉麵曾參加過電視冠軍比賽獲獎，是森本家最有特色的招牌，而且本店採用日本引進的自助式販賣機，是本店的特色項目。,"週一~五: 11:30~15:00, 17:00~22:00週六~日: 11:30~22:00",光華商場／捷運忠孝新生站-5號出口,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨 #免費加麵二球,Chih-Hung Weng - 濃厚牛奶味噌拉麵   https://bit.ly/2wuFWMj   
樂山窄巷拉麵,無提供地址資訊,位處巷弄內，除了常見的地獄、奶油玉米外，也有蝦、醬油等品項，同時期店內所販售的丼飯也相當有水準，更有壽司與多樣小菜，是一家屬台式風味，菜單非常多樣化的拉麵店。,11:00–14:30、17:00–21:00,北投捷運站,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,陳勇任 - 厚切叉燒拉麵   https://bit.ly/2CN1qcg   
博多拉麵 市大店,無提供地址資訊,湯頭較為清爽的店家，風格為淡麗偏台式口味，是屬於連鎖型態的店家，店內有多樣小菜可供選擇，較特別的是使用鐵鍋代替碗來盛裝拉麵，當拉麵上桌時會有小爐火額外加熱，饒富趣味。,11:30~14:30、17:00~21:30,微風廣場／捷運忠孝復興站-4號出口,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,尚無食記可供參考   
男子漢拉麵食堂-內湖737店,114台北市內湖區內湖路一段737巷76號,適合三五好友小聚的店家，除了有一般拉麵店常有的醬油、味噌與豚骨外，更有著種類不少的油炸食品與飲料可供選擇。,週一~六: 11:30–02:00週日:12:00–00:00,國賓飯店／捷運雙連站-1號出口,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,林敬倫 - 太宰府豚骨叉燒拉麵   https://goo.gl/ya9Bc4   Daidai Huang - 焦蒜黑武士叉燒拉麵   https://goo.gl/U7njYr   Max Lin - 豚骨醬油   https://bit.ly/2Fga5XF   
OSHO拉麵,無提供地址資訊,位處南港軟體園區，店內販售清爽與微辣兩種口味，座位為吧檯式，為較為清爽的口味。,11:30–14:00，17:30–20:00週六、日 公休,捷運南港軟體園區站-1號出口,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,韓璐彼 - 豚骨拉麵   https://bit.ly/2CBWbMs   呂俊逸 - 微辣豚骨拉麵   https://bit.ly/2PiSTV7   
つけ麵心心-101店,110台北市信義區信義路五段7號,此店位於台北101地下美食街，為山形心心的沾麵品牌。將製麵者的心跟客人的心連繫在一起，為紀念此願景日本山形總店取名為心心，在台灣也希望能用此日本傳統精神將日本跟台灣人的心彼此更加靠近，故與日本總店取同名。,11:00 - 22:00,台北101／捷運世貿站,#ramentw #台灣拉麵愛好會 #拉麵 #沾麵 #豚骨 #二郎風,林小逼 - 魚豚野郎(中)   https://bit.ly/2MrYVBz   Candy Yang - 魚豚野郎(大)   https://bit.ly/2Ma1FE2   Nora Neko -定豚野郎拉麵   https://bit.ly/2vE1HtL   
麵家三士-南港店,115台北市南港區忠孝東路七段369號C棟,「三士」是源自於日本明治維新三傑－西鄉隆盛、木戶孝允及大久保利通。其中西鄉隆盛更是是將薩摩島(即現今鹿兒島)的眼界拓展到世界的中心人物。「麵家三士」就是希望發揮明治維新三位志士的精神，要將最棒的鹿兒島拉麵推廣給全世界的人知道，而成立的品牌。三士拉麵的湯底是用豬骨，特別是頭骨以及蔬菜經過數十小時熬煮而成的半濁湯頭。,11:00-21:30週五~週六11:00am-22:00pm(含國定假日前夕),CITYLINK南港店C1棟／捷運南港站,#ramentw #台灣拉麵愛好會 #拉麵 #沾麵 #豚骨 #限定,魏志利 - 龍馬三士拉麵   http://bit.ly/2UUBfLb   程銘奕 - 華麗三士拉麵   http://bit.ly/2ZqWvXl   
赤坂拉麵-京華店,無提供地址資訊,從日本發跡的赤阪拉麵，打著第一屆電視冠軍王的旗幟，在台灣寫下傳奇新頁。赤阪拉麵的湯頭口味道地、味道香濃，湯頭濃郁豬骨香。麵條口感Q滑有勁。,11:00–22:00,京華城／捷運南京三民站,#ramentw #台灣拉麵愛好會 #拉麵 #沾麵 #豚骨,Ray Shen - 醬油拉麵   http://bit.ly/2vdlfnV   
赤坂拉麵-重慶店,無提供地址資訊,從日本發跡的赤阪拉麵，打著第一屆電視冠軍王的旗幟，在台灣寫下傳奇新頁。赤阪拉麵的湯頭口味道地、味道香濃，湯頭濃郁豬骨香。麵條口感Q滑有勁。,11:00–21:00,228和平公園台大醫院站,#ramentw #台灣拉麵愛好會 #拉麵 #沾麵 #豚骨,Wanyu Chen - 電視冠軍拉麵   https://bit.ly/2VWgRHM   Ray Shen - 醬油拉麵   http://bit.ly/2vdlfnV   
三本拉麵,無提供地址資訊,相當少見且特殊的素食+手工製麵的店家(蛋與蔥花可以額外提醒不加)，湯頭有咖哩與味噌口味，同時亦有多樣小菜、丼飯與壽司可供選擇，非常特別。,"週一~五 : 11:30–14:30, 17:00–21:30週六~日 : 11:30–21:30",四平公園／捷運松江南京站-6號出口,#ramentw #台灣拉麵愛好會 #拉麵 #素食,吳俊青 - 上湯咖哩拉麵   https://bit.ly/2RLNcww   Daidai Huang－完熟蕃茄拉麵   http://bit.ly/2W41Kdq   
惠比須麵屋,106台北市大安區光復南路570號1樓,叉燒為較為少見的港式叉燒，湯頭偏清淡，同時其擺盤上亦有不少蔬菜，相當豐富。,11:30–14:30、18:30–21:30,捷運信義安和站5號出口、捷運世貿101站1號出口,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,Chih-Hung Weng-特盛綜合拉麵   https://bit.ly/2DeYKV5   
李好拉麵-大吉大利-今日吃拉麵,10491台北市中山區吉林路26巷16號,2020年4月遷移至現址，湯頭以豚湯為主體，味感屬台式淡麗，層次偏弱，價格平實，亦有不少死忠麵友，詳情請見下方食記。,11:30–14:00、17:00–19:30,吉林路／捷運松江南京站,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,由你來寫第一篇   
濃氣屋 拉麵 成功店,106台北市大安區和平東路二段311巷17號,濃気屋拉麵(のんき屋ラ－メン)是來自日本福岡的拉麵公司，由大石峯生先生創立於1959年。我們在2017年11月11日開設第一家台灣分店，致力於提供口味純正但價格實惠的九州拉麵。,11:00–21:00,北師美術館／捷運科技大樓站,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,Bill Chang - 豚骨拉麵   https://bit.ly/2OzgTyJ   ChanHua Chang - 味增濃湯拉麵   https://bit.ly/2PlY2MY   
無敵豚骨拉麵(濃氣屋 忠孝店),106台北市大安區忠孝東路四段205巷9號,濃気屋拉麵(のんき屋ラ－メン)是來自日本福岡的拉麵公司，由大石峯生先生創立於1959年。我們在2018年11月11日開設第一家台灣分店，本店在2018年10月26日開幕，致力於提供口味純正但價格實惠的九州拉麵。,週一~五：11:30–22:00週六~日：11:30–23:00,明曜百貨公司／捷運忠孝敦化站,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,Bill Chang - 豚骨拉麵   https://bit.ly/2OzgTyJ   ChanHua Chang - 味增濃湯拉麵   https://bit.ly/2PlY2MY   
濃氣屋 拉麵 信義店,11065台北市信義區忠孝東路五段177號,濃気屋拉麵(のんき屋ラ－メン)是來自日本福岡的拉麵公司，由大石峯生先生創立於1959年。我們在2018年11月11日開設第一家台灣分店，致力於提供口味純正但價格實惠的九州拉麵。,週日~四：11:30 - 21:30(Last Order 21:00)週五~六：11:30 - 23:00(Last Order 22:30),涼風庵／捷運市府站,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,Bill Chang - 豚骨拉麵   https://bit.ly/2OzgTyJ   ChanHua Chang - 味增濃湯拉麵   https://bit.ly/2PlY2MY   
麵や黒平(永康店),106台北市大安區永康街10-3號,原熱烈一番亭，與一番亭同集團但主打沾麵的新品牌。,11:00–21:30,永康公園／捷運東門站-五號出口,#ramentw #台灣拉麵愛好會 #沾麵 #擔擔沾麵,Kority Park - 招牌沾麵   http://bit.ly/2W6zI0I   
大石家拉麵,無提供地址資訊,以招牌熊本冠軍拉麵作為主打，是偏向台式的清爽口味，鹹度和厚度較薄弱，本店亦有地獄拉麵、豚骨豬排等較為在地的品項可供選擇。,11:30–21:30,育達商職／捷運小巨蛋站-4號出口,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,Lalla Pu-珍奶拉麵   http://bit.ly/34RiE2E   Claire Pan - 透抽醬油拉麵   http://bit.ly/2XzXRxf   Candy Yang - 熊本冠軍拉麵   http://bit.ly/2vf019c   
熊二拉麵,110台北市信義區虎林街164巷11-1號,開業於2019年九月，目前有豚骨湯和雞白湯，詳情可察看下方網友食記。,17:00~21:00,中全公園／捷運永春站,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨 #雞白湯,Max Cheng - 野菜拉麵   https://bit.ly/31rinV8   Dominique Nic Huang - 雞白湯野菜拉麵 http://bit.ly/2kMa2cx   Dwayne Weng - 濃厚豚骨   http://bit.ly/2lROWJW   
次元食堂,10491台北市中山區中山北路一段105巷No. 4-5號,開幕於2019年7月，以平價食堂為訴求，亦有醬油與豚骨拉麵，價格實惠深受食客喜愛，詳情請見下方食記。,12:00 - 21:30,鳥人拉麵／捷運中山站-2號出口,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨 #醬油 #烏龍麵 #丼飯,陳冠呈 - 醬油拉麵   https://bit.ly/2xnC70c   
金沢拉麵,10491台北市中山區農安街24-6號,2018年7月開幕，湯頭以豚湯為主體，味感屬台式淡麗，層次偏弱，詳情請見下方食記。,11:30~14:00、17:00~21:30,農安街／捷運中山國小站,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨 #魚介 #麵飯無限吃到飽,由你來寫第一篇   
山形心心拉麵-台北站前旗艦店,100台北市中正區公園路22-3號,此店位於公園路2F。將製麵者的心跟客人的心連繫在一起，為紀念此願景日本山形總店取名為心心，在台灣也希望能用此日本傳統精神將日本跟台灣人的心彼此更加靠近，故與日本總店取同名。,11:30 - 20:00,青島西路與公園路交叉口／捷運台北車站M8出口,#ramentw #台灣拉麵愛好會 #拉麵 #沾麵 #豚骨 #魚豚 #二郎風,楊德輝 - 辛味噌拉麵   https://bit.ly/2MOnHdw   林小逼 - 魚豚野郎(中)   https://bit.ly/2MrYVBz   Candy Yang - 魚豚野郎(大)   https://bit.ly/2Ma1FE2   
山形心心拉麵-士林店,無提供地址資訊,將製麵者的心跟客人的心連繫在一起，為紀念此願景日本山形總店取名為心心，在台灣也希望能用此日本傳統精神將日本跟台灣人的心彼此更加靠近，故與日本總店取同名。,17:00 - 01:00,士林夜市商圈／士林捷運站,無提供標籤資訊,楊德輝 - 辛味噌拉麵   https://bit.ly/2MOnHdw   林小逼 - 魚豚野郎(中)   https://bit.ly/2MrYVBz   Candy Yang - 魚豚野郎(大)   https://bit.ly/2Ma1FE2      #ramentw #台灣拉麵愛好會 #拉麵 #沾麵 #豚骨 #魚豚 #二郎風
三友拉麵-民生店,無提供地址資訊,主打豚骨，口味偏向台式味覺，最大的特色為每日限定的豚骨無敵拉麵，除此之外，也以豚骨湯為基底，變化出赤丸、味噌、醬油等品項，而喜歡蔬菜的亦有野菇、韭菜、野菜等口味可供選擇。其小菜亦多元，有非常多種的可樂餅與油炸海鮮可供選擇。,11:00–21:30,捷運小巨蛋站與松山機場站之間,#ramentw #台灣拉麵愛好會 #拉麵  #豚骨,Candy Yang－醬拌麵／豚骨無敵拉麵   http://bit.ly/2VZqT8Z   朱黃均－豚骨味噌拉麵   http://bit.ly/2KZj8yW   
開漳拉麵,無提供地址資訊,開業於2018年8月，2019年4月遷移至北科大，2020年3月遷移至現址，主打平價的豚骨湯頭，店內除豚骨拉麵之外，亦有辣麻味噌拉麵，詳情可察看下方網友食記。,17:00~20:00,丼起來,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨 #加麵一球免費,簡榆樺 - 豚骨拉麵   http://bit.ly/2Q2afDf   張宗霖 - 味噌拉麵(辣)+豚骨拉麵   http://bit.ly/2wF8B1B   
勝拉麵*,10491台北市中山區北安路621巷46號,位於大直實踐校區的拉麵老店，偏向淡麗方向的豚骨湯頭，此店平實的價格及自熬湯頭還是受到學生們的喜愛。,11:30~14:00、17:00~20:00週三 休息,實踐大學／捷運大直站,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,尚無食記可供參考   
不二家拉麵,10491台北市中山區中山北路二段59巷10號,中山北路七條通內相當有特色的店家，雖座位上稍嫌擁擠，店面的歷史積澱感讓人神往，主打為不二家拉麵，此外亦販售有醬油、豚骨、味噌與擔擔麵等品項，亦有不少小菜、炸物等，是相當適合三兩好友下班後放鬆的地方。,週一~六 11:30~15:00，17:30~26:00週日 11:30~15:00，17:30~24:00,國賓飯店／捷運雙連站-1號出口,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,Chih-Hung Weng - 不二家拉麵   https://bit.ly/2ELl9LS   
鐵丸十三堂,115台北市南港區昆陽街157巷7號,開業於2013年9月，2020年9月遷移至現址。主打平價的豚骨湯頭，湯體偏淡麗台式，店內除豚骨拉麵之外，亦有飯食販售，此間頗受在地麵友喜愛，詳情可察看下方網友食記。,11:00–14:30、16:30–20:30,COMEBUY／捷運昆陽站,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨 #限定 #變化,Soron Hsu - 豚骨拉麵／鐵丸特濃豚骨拉麵   https://bit.ly/3nGbEQM   尹聖鈞 - 隱藏限定松露雞湯拉麵、札幌味噌拉麵   http://bit.ly/2Rgf0us   
勝十蘭拉麵,"13-2號, 南陽街中正區台北市100",上菜速度令人印象深刻的店家，最特別的點為其使用自動化器械製作餐點，是當地價格平實的台式拉麵選擇。,11:00–20:30,台北車站／捷運台北車站站-M6出口,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,YongTurn Shih - 招牌豚骨   https://bit.ly/2KtcpJz   
Mr拉麺の野崎家(台北店),100台北市中正區羅斯福路三段316巷9弄2號,始於2012年10月在台北公館，老闆曾當過記者和東京都議員，在台北念博士班期間開平價拉麵店，很受學生客群歡迎，2013年進軍台南開設勝利分店，成功打開台南市場而快速展店，2017年6月28日改名為Mr拉麺の野崎家，原Mr.拉麵成姊妹店，2017年9月遷移至現址。,11:30~21:00,台灣大學／捷運公館站,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,邱炳憲 - 野崎家醬油拉麵   http://bit.ly/2vhH1Hb   
象子.麵,110台北市信義區信義路五段150巷14弄2-2號,開幕於2019年4月，以雞白濃湯為主軸的拉麵店，雞湯拉麵的轉味元素為蒜蓉奶油，與麵包店合開，是間特殊風格的拉麵小店。,12:00–14:30、17:30–20:30,信義國中、象山步道,#ramentw #台灣拉麵愛好會 #拉麵 #雞濃白,Victor Lo - 雞濃白玉雞湯拉麵   http://bit.ly/2VQ2DGj   
裸湯拉麵,106台北市大安區敦化南路一段238巷1號,開業於2018年10月，是以雞豬湯頭為主軸的拉麵店，味道較偏向淡麗系，是間很適合拍照打卡的店家，詳情可察看下方網友食記。,11:00~21:30,SOGO敦化館／捷運忠孝復興站步行5分,#ramentw #台灣拉麵愛好會 #拉麵 #豚雞,Nora Neko - 裸湯蔥花拉麵   http://bit.ly/2D3xqtK   
匠麵殿拉麵專門店,106台北市大安區金山南路二段7號,開幕於2019年3月，位於師大商圈附近，以豚骨湯為主體，店內有各式不同的拉麵口味，是屬於入門級的拉麵小店，詳情可察看下方網友食記。,11:30 - 14:00、17:00 - 21:00,泰順公園,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,Daxon Tsai - 北海道味噌拉麵   http://bit.ly/2UqArIE   Stars Yang - 豚骨蒜香拉麵   http://bit.ly/2DMwN6z   
神樂岡旭川拉麵,200基隆市仁愛區仁二路211號2樓,開業於2015年10月，老闆從日本學藝後回台灣開店，是屬於基隆在地的人氣店家，詳情可察看下方網友食記。,11:30~14:00、17:00~21:00,基隆廟口夜市商圈,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨 #限定,大頭小寶 - 流沙蟹皇   https://bit.ly/2GenPDg   大頭小寶 - 醬油拉麵   https://bit.ly/2PtP6CF   Joanna Kao - 戰斧豬排拉麵   https://bit.ly/3h2gsfc   
滝禾製麵所-內湖江南店,114台北市內湖區江南街26號,本店在台中太平，此店開幕於2019年3月，本店的味道以豚骨湯、雞湯為主軸，平價美味深受在地顧客喜愛，詳情請見下方食記。,11:30 - 22:00,捷運港墘站,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨 #雞湯,熊本熊 - 濃醇咖喱牛五花拉麵   http://bit.ly/2SdotVq   吳俊青 - 原味肋眼叉燒   http://bit.ly/35JalXT   林浩子 - 原味拉麵   http://bit.ly/2sRZjRj   
奧特拉麵 Ramen Ultra-南港車站店,115台北市南港區忠孝東路七段371號B1,"錦集團之創立,1994年「雞玉錦拉麵」誕生於日本秋田縣大館市，奧特拉麵 Ramen Ultra為其子品牌。以秋田縣為中心、錦集團擴展多家店舗、依毎家店舗調製不同口味，目前台灣桃園為第一家分店，總計台灣有三家分店。",11:00~21:30,南港車站,#ramentw #台灣拉麵愛好會 #拉麵 #雞湯,Hsing Chuan Chen-豬背脂味玉香鹽拉麵   http://bit.ly/2tPfSxN   Stars Yang - 雞湯柚子鹽味拉麵   http://bit.ly/2SG5nnE   
大井屋,10491台北市中山區北安路621巷12號,於2020年3月開業，以豚骨湯為主軸，是以CP值為導向的拉麵店，詳情可察看下方網友食記。,無相關資訊,大直北安路,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,由你來寫第一篇   
虎記餃子-世貿店,"1f, No. 14號基隆路二段39巷信義區台北市11052",粉專創立於2020年2月，三商行所創立的煎餃專賣店，亦販售蔬菜拉麵，詳情可察看下方網友食記。,11:30~14:30、17:00~20:00,吳興街／捷運台北101世貿站,#ramentw #台灣拉麵愛好會 #餃子 #拉麵 #煎餃  #煽り系,Zhanyao Zhang - 蔬菜拉麵   https://bit.ly/329fkjS   Snowy Liou - 虎記蔬菜拉麵   https://bit.ly/3aDzExG   
吉鴙ラーメン（吉鴙拉麵）,106台北市大安區信義路三段166巷2-3號,於2020年6月開幕，以雞湯為主軸，是台北少見以煮干為定番的店家。詳情請見下方食記。,11:00~14:30、16:00~20:30週日 公休,師大附中正門斜對面,#ramentw #台灣拉麵愛好會 #拉麵 #雞清湯 #雞白湯 #煮干,Is Amy - 濃厚煮干拉麵   https://bit.ly/34X8WOd   鄭傑瑞 - 濃雞白湯拉麵   https://bit.ly/3cGrUMk   劉士瑋 - 濃厚煮干拉麵   https://bit.ly/3kQBZJz   
山形心心-萬華店,108台北市萬華區寶興街39號,此店位於西園路。將製麵者的心跟客人的心連繫在一起，為紀念此願景日本山形總店取名為心心，在台灣也希望能用此日本傳統精神將日本跟台灣人的心彼此更加靠近，故與日本總店取同名。,11:00~20:00,雙園國中,#ramentw #台灣拉麵愛好會 #拉麵 #沾麵 #豚骨 #二郎風,楊德輝 - 辛味噌拉麵   https://bit.ly/2MOnHdw   林小逼 - 魚豚野郎(中)   https://bit.ly/2MrYVBz   Candy Yang - 魚豚野郎(大)   https://bit.ly/2Ma1FE2   
麵屋一番-內湖店,114台北市內湖區內湖路一段737巷8弄12號,於2020年6月開業，以雞白湯為主軸，原味味道清爽，若需加鹹，請與店家先行告知，詳情可察看下方網友食記。,11:00~21:00週一 公休,內湖737巷夜市,#ramentw #台灣拉麵愛好會 #拉麵 #雞白湯,谷祖豪 - 蛤蠣雞湯拉麵   https://bit.ly/2Goyag2   Stars Yang - 咖哩雞白湯拉麵   https://bit.ly/373phDH   丁閎 - 雞白湯拉麵   https://bit.ly/3kJoBrn   
三元堂拉麵專門店,100台北市中正區三元街52號,開業於2020年7月1日，與匠麵殿是同一老闆，販售雞白湯與豚骨二種風格湯底，詳情可察看下方網友食記。,12:00~賣完、18:00~21:00,三元街、永和豆漿,#ramentw #台灣拉麵愛好會 #拉麵 #雞白湯 #豚骨,由你來寫第一篇   
魂麵-微風南山店,無提供地址資訊,本店位於微風南山5F。開業於2020年7月，是微風集團所投資的拉麵品牌，湯頭以豚骨湯為主軸，詳情可察看下方網友食記。,週日~三 11:00~21:30週四~六 11:00~22:00,微風南山,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,由你來寫第一篇   
麗人博多拉麵 師大店,106台北市大安區師大路92巷6號,於2020年7月開幕，湯頭以台式豚骨為主，詳細可參閱下方食記。,11:30~20:50,必勝客／捷運台電大樓站步行5分,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,Miranda Chang - 博多豚骨拉麵   http://bit.ly/2vaeUJt   
御嶽海 拉麵ラㄧメン,10491台北市中山區中山北路一段140巷13號,開業於2020年7月，以豚骨湯為主軸，湯頭為甘甜風格，販售醬油、辣味、味噌三種口味皆均一價200元，詳情可察看下方網友食記。,11:30~21:00,集客茶館／捷運中山站,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,由你來寫第一篇   
麵屋百味,204基隆市安樂區麥金路199號1,開業於2020年7月，以素食為主軸，訴求平價美味，詳情可察看下方網友食記。,11:30~15:00、17:00~20:00週二 公休,橘郡社區,#ramentw #台灣拉麵愛好會 #拉麵 #素食,大頭小寶 - 元祖豆乳拉麵   https://bit.ly/2C4jq43   
